x,y,color
254.532184,147.0851637,1
89.05904202,166.3645494,0
249.240631,211.1034325,1
378.6913442,275.0960157,2
520.1322013,356.3807589,3
108.9496754,215.4341915,0
105.0806176,294.3767051,0
483.4277375,99.72383313,3
117.8210676,195.9400626,0
517.3866984,221.6362792,3
135.9859348,238.1819334,0
471.2939549,231.7785956,3
375.3769362,223.202516,2
333.607911,388.1828154,2
521.832642,322.461646,3
351.2176207,379.4377358,2
251.0706293,62.45654267,1
59.59081051,167.4558571,0
103.3646505,91.93354044,0
353.1868561,463.7715566,2
361.7952088,362.7367798,2
376.3060711,321.5154141,2
251.5177809,196.456645,1
110.3131258,200.7426629,0
108.8363018,141.5693421,0
342.311774,237.3831574,2
100.3428462,298.6841954,0
74.27893606,201.3315762,0
248.4087475,279.4108678,1
112.4249852,142.7430344,0
70.99976277,200.4707162,0
66.400486,207.7585295,0
244.4680762,203.3301321,1
355.7130086,474.2265644,2
129.6775446,166.2766459,0
345.9104774,333.0181282,2
242.1928591,290.5754582,1
237.8896133,75.29047456,1
509.3795584,318.3655951,3
415.4114375,369.3165196,2
461.8402873,287.670185,3
230.1116946,251.6683731,1
86.77183115,38.26166746,0
247.8939592,84.90401742,1
507.6557644,249.291357,3
124.7596813,107.3052023,0
220.6243844,104.9552153,1
130.6894805,177.7832786,0
104.6717728,320.3818496,0
311.4874744,96.13047576,1
387.8157766,315.3019032,2
340.4475433,385.4688088,2
236.7416862,185.9357708,1
295.4851779,173.8853641,1
144.8639024,202.7868841,0
123.6624033,210.1442584,0
82.20344747,152.6663609,0
239.4985584,110.4747512,1
405.8291836,289.1047042,2
242.7589327,52.79577313,1
445.4347396,153.4068188,3
275.6357999,88.48975904,1
102.9544387,228.9054346,0
399.3155864,293.6231432,2
310.6636567,104.0725153,1
238.2994938,111.352845,1
268.1734434,205.0370012,1
71.3883673,142.413022,0
125.4761803,218.9557066,0
273.3987152,186.3527139,1
368.4839841,199.009334,2
278.5962677,136.8345386,1
403.7079719,301.3144386,2
116.2259853,303.0421689,0
110.0674874,163.8795996,0
487.308592,201.0132533,3
373.6601031,306.1135199,2
367.9064085,315.1202664,2
100.8666697,188.1599763,0
224.102785,152.5415876,1
225.1627001,184.0736386,1
96.50457325,309.8645726,0
261.8100056,124.9057198,1
98.82866212,297.2725125,0
334.6635755,335.5126294,2
135.4413898,189.461195,0
380.719095,201.8460789,2
124.302085,203.6742805,0
379.3833844,283.4313666,2
483.4114297,189.3407688,3
376.0384907,275.5425985,2
119.0727877,226.507979,0
376.3897802,344.9303402,2
215.1188351,192.190283,1
99.99213976,229.7579736,0
60.96901237,229.6821515,0
106.6693482,253.761515,0
365.332358,219.2300943,2
80.81655652,236.1076843,0
248.6126202,147.9386329,1
76.92706584,267.9272846,0
133.113255,186.2228776,0
68.42101548,208.1970733,0
70.27635214,139.9734768,0
104.7701816,55.21185743,0
72.81456598,209.5197001,0
283.7897573,154.8346462,1
109.8858222,335.4559427,0
217.6722152,142.1257762,1
112.8264207,290.5793876,0
414.5205949,365.2883918,2
77.9868219,218.7561889,0
498.0096266,173.671801,3
224.0016901,137.7981691,1
521.691271,97.59635076,3
78.53970181,194.5758454,0
55.43403406,218.6589625,0
246.3084877,62.0000061,1
72.16159146,158.7136888,0
350.6653453,346.6052344,2
500.7493578,152.7633839,3
85.29875534,175.5306764,0
71.76538458,174.4334463,0
277.8755933,154.7634248,1
358.7267754,233.2976116,2
107.3322315,258.0438088,0
325.2551169,354.549682,2
366.6667083,309.2114631,2
91.39237241,209.3641484,0
269.3501546,155.6236799,1
356.4745279,294.764316,2
262.4260248,184.1824226,1
494.1375068,75.87319449,3
102.5212842,146.6059532,0
233.2355817,283.8218797,1
270.0446598,181.6227941,1
238.5006755,182.0316077,1
110.9910968,162.5668553,0
96.78733394,318.6482474,0
81.67252081,142.0714776,0
106.5892388,123.7358111,0
231.850298,100.2564306,1
467.254473,235.0120344,3
240.1606745,105.2710885,1
105.579663,182.1522929,0
237.8129999,285.7387944,1
106.0994491,234.685445,0
263.8786548,248.7215963,1
248.3723673,187.2552941,1
526.9894617,309.4746482,3
132.0007104,246.1444681,0
380.041158,203.7162146,2
67.90590834,231.2374123,0
118.7419933,297.7325342,0
251.6401653,201.3176597,1
464.773539,318.7500102,3
78.32195195,157.8515232,0
93.26196361,174.0365044,0
123.0030926,221.2487437,0
277.3193409,105.004373,1
128.4101416,295.8572779,0
76.14178431,319.994365,0
319.2100043,355.8839431,2
383.0437257,298.2574457,2
251.2442621,250.6461708,1
345.7791867,319.6150035,2
279.6277034,228.5806474,1
358.1290773,219.433354,2
236.1053479,205.4348824,1
138.7941881,252.7090248,0
231.0300497,69.31994706,1
109.4870261,235.7152988,0
386.9739439,347.3291405,2
51.15979595,275.2338548,0
107.6697318,184.00347,0
482.1161714,108.5623043,3
155.6123575,222.7376381,0
227.462178,62.43272774,1
500.4745704,158.1952007,3
141.6462506,248.7004139,0
90.52124431,151.8340334,0
132.5232697,214.8583708,0
245.0583694,157.8886837,1
291.9644003,136.1871166,1
253.1276693,281.1829215,1
123.0711627,302.4109584,0
291.6077019,104.0936349,1
385.337278,268.0671405,2
81.89130061,127.1317645,0
370.8255775,340.7718719,2
143.5913724,209.2239987,0
363.6366576,233.5719734,2
249.6659246,185.6985235,1
86.23392175,225.5185284,0
466.0881765,223.1425134,3
301.8622287,95.5882865,1
248.4751278,131.9977188,1
289.4231658,127.1814698,1
499.517586,175.4259735,3
87.68934578,129.9952718,0
84.28815115,163.3909997,0
353.0408893,300.7540627,2
69.37137849,252.0587229,0
499.3063792,258.881474,3
539.6781707,211.7449178,3
88.36333251,324.6378481,0
340.0091028,315.4734128,2
153.3355545,270.3997433,0
465.1588091,153.7599202,3
152.0245254,200.1620099,0
101.7061542,147.1434928,0
97.87073144,115.1457725,0
118.7319688,124.071142,0
369.6904372,473.1423189,2
63.7913999,210.0494491,0
54.59418357,257.663805,0
361.2827858,273.7782495,2
402.4789205,426.5531051,2
487.5210594,136.9936759,3
283.375336,157.2705846,1
261.8804791,24.82577788,1
113.2458341,196.6934532,0
330.5011049,395.5849313,2
358.5532035,492.4057983,2
506.6587665,83.30727197,3
532.5351896,287.4280257,3
257.6274144,289.2661119,1
105.86795,85.6305904,0
113.0312465,121.3023198,0
340.8705577,410.2892135,2
67.75440331,111.2009237,0
108.0331147,246.5853331,0
128.3131986,195.9595265,0
76.68249494,240.3533835,0
106.9500646,160.0697377,0
84.61349173,339.9941901,0
148.6888537,166.5486063,0
110.8168046,232.16549,0
81.58222967,198.4666843,0
94.85359607,292.0910866,0
111.6229166,202.0995628,0
101.7257085,211.5270625,0
247.6950378,263.9278278,1
93.46368573,251.5781047,0
285.4546616,120.6760277,1
212.5041736,149.1514471,1
476.6450746,249.8132566,3
244.9258863,222.6976071,1
539.3077995,281.8136619,3
213.2063035,80.32782474,1
74.37817089,210.3033832,0
357.9848182,323.5771582,2
276.1820777,99.2549006,1
111.2733867,182.3274278,0
74.33296204,210.2994185,0
82.48311628,132.9374767,0
350.5647512,291.639717,2
340.6328484,491.2561966,2
513.07649,193.8489406,3
79.45038665,126.6859163,0
78.78400301,238.5810868,0
101.6958746,277.7365142,0
246.2178023,304.327803,1
400.2008364,322.6052269,2
237.056963,145.162993,1
527.1444157,150.0360968,3
252.1829063,185.7423155,1
372.1699554,252.8503683,2
417.8517213,290.7361101,2
110.5216191,159.9392803,0
235.3799099,126.9326321,1
81.34756903,313.2455001,0
301.4559147,121.0367548,1
354.8128849,271.3509158,2
348.814616,383.1688818,2
117.0771581,330.5024024,0
510.4537062,299.5823042,3
285.6233166,97.93511496,1
82.13319726,291.0008691,0
60.47987031,216.1369306,0
61.90104074,218.7092382,0
98.99246521,263.806167,0
249.2444307,215.1795204,1
100.5571733,187.5938457,0
374.1856956,411.1088871,2
250.2398379,61.46658768,1
145.7969078,174.1070914,0
260.0019568,82.38577287,1
496.3803463,125.9015605,3
345.5502041,320.5520541,2
475.2700959,161.0374275,3
353.0887322,395.9632715,2
79.17820198,218.5561538,0
99.7804681,173.6128998,0
241.995221,110.1723051,1
254.7482408,115.1971443,1
267.9744533,173.5525333,1
218.0833642,124.2506534,1
503.9308135,134.4855439,3
91.41233712,94.97327949,0
51.95365262,241.3013042,0
295.4553356,188.5171206,1
279.3727395,149.7135881,1
114.1131799,195.4528902,0
389.8021196,278.4336521,2
285.5139605,92.40931431,1
94.72944821,154.0683566,0
380.26688,367.2658042,2
509.1068044,77.58308165,3
472.0356824,205.7827602,3
388.5106998,295.737494,2
394.5464219,223.4487211,2
249.1391664,179.2566883,1
215.8346508,77.388489,1
294.0337821,180.4370342,1
473.4390488,243.6111625,3
345.9180617,346.1582899,2
376.6926194,315.4528973,2
373.1655998,314.1971745,2
101.7914297,187.5761871,0
354.3408443,294.6210662,2
251.4022961,232.9129253,1
235.3516022,168.8793044,1
384.1133479,258.2945535,2
320.4439431,346.3335901,2
105.1459998,290.5031978,0
533.1737711,176.8565988,3
121.5202411,115.2325483,0
549.0822971,100.9000125,3
88.07799245,258.8151656,0
98.58156174,185.6421614,0
233.2021486,76.44802001,1
114.8967678,292.3177049,0
368.8252086,365.5030969,2
122.7804171,220.2009266,0
346.9572374,344.3388542,2
232.7701291,193.345467,1
377.4457945,453.5183804,2
83.75186657,240.0197276,0
455.9562795,132.2273826,3
87.10759257,200.3788154,0
91.08000621,228.4055829,0
86.73879289,276.8699856,0
283.9489437,128.8857913,1
243.004969,291.7505392,1
344.095805,387.4531468,2
524.3948736,290.5860768,3
229.8045678,230.6221103,1
89.01673383,320.9589031,0
370.1660798,394.451344,2
78.93459981,152.8286959,0
104.376106,162.3063814,0
278.9365878,180.3276597,1
368.3093826,427.6249619,2
383.55658,472.0002107,2
142.7330757,194.7428583,0
274.9040143,126.4144755,1
224.2685069,66.49932816,1
71.40835261,159.9317821,0
331.181186,260.4734595,2
235.7024803,139.7090259,1
280.7604017,87.49651028,1
228.7501036,172.1384332,1
253.5424598,48.59216211,1
332.8551012,436.9961529,2
75.71017388,206.5613771,0
326.2607755,337.0032919,2
67.7337028,179.3308497,0
355.6451791,269.2935299,2
213.5818092,193.9259185,1
357.88625,284.129584,2
484.2576371,192.8835217,3
276.0689372,85.5992523,1
366.0014116,362.5340088,2
255.8686378,177.2215989,1
370.721411,299.6746614,2
233.9397995,144.8798088,1
209.2630637,159.7208295,1
125.460994,174.4818617,0
284.2437628,193.4873471,1
127.4216236,224.2056452,0
296.9483247,104.92126,1
114.2918098,224.3537676,0
512.1335679,331.1417648,3
134.4585809,295.3717758,0
229.1409491,73.9665552,1
419.8569307,363.1179918,2
377.4725068,234.0585103,2
70.92705944,268.0800606,0
152.1356569,205.1856892,0
91.70942785,222.0677823,0
51.73564712,262.8636141,0
119.4713591,150.5954564,0
107.5096109,213.6873358,0
369.1785812,449.2657845,2
261.8580661,195.7483638,1
244.8520087,38.76270038,1
500.5683694,75.51047159,3
502.262019,265.6244541,3
496.4007836,229.3873557,3
471.0616894,302.7486287,3
505.740422,348.2298712,3
72.05669026,118.2832058,0
347.6181695,458.8598737,2
413.6767652,283.0017801,2
524.0983537,240.589172,3
83.82970275,113.529449,0
273.9672548,74.39292567,1
130.3832493,178.0269063,0
137.028802,175.8165709,0
384.7922258,356.0404945,2
379.2377564,442.863417,2
295.1036059,122.552148,1
106.4500094,233.7120747,0
98.08398247,174.2277178,0
69.15733425,237.8434744,0
111.2923295,252.4318745,0
527.2027791,134.6501966,3
368.3373538,248.2277499,2
227.6714111,125.1315187,1
485.0126636,314.9470489,3
234.851215,156.4490873,1
76.55428612,176.0817185,0
528.4458079,170.4808263,3
258.5279722,42.21969251,1
264.9979029,225.3182426,1
90.85450593,162.5926385,0
123.3237673,224.9553623,0
279.7420756,140.8484665,1
524.458394,321.9589736,3
318.5157826,361.1661547,2
287.1841955,58.71159394,1
364.4998254,425.6140887,2
292.5358969,125.4911295,1
209.9654964,155.648703,1
414.9129728,360.4850651,2
123.8225111,233.2834466,0
384.6090682,305.0441915,2
490.9876033,220.9644965,3
303.4438238,103.5638738,1
282.9656891,176.6288055,1
89.37797221,323.4306997,0
338.9656088,377.7795947,2
360.6097256,477.8655465,2
267.7660058,105.7914987,1
480.5005969,294.0072017,3
512.3122542,320.420547,3
233.0736423,67.90454843,1
286.0400288,101.5449125,1
84.91965559,188.7261216,0
117.3539781,161.309642,0
556.9122341,182.5812814,3
389.3786607,422.4548245,2
387.0357206,214.8547006,2
96.30675584,115.4299757,0
535.0596008,200.9213967,3
147.9686247,224.3692597,0
92.81519064,160.6002473,0
312.2786425,91.80180571,1
390.9210656,422.6470474,2
242.9001811,156.6530071,1
209.9750497,188.784037,1
78.60659796,191.4275034,0
90.30454947,102.0800972,0
375.946776,286.4982145,2
513.3933603,297.8437411,3
234.4445645,102.6348549,1
404.7662376,359.6045554,2
486.7386023,328.0562595,3
252.5473765,159.7027091,1
245.8254169,166.9131178,1
93.34632948,249.6147884,0
516.168261,119.4186637,3
309.8770967,117.2640209,1
242.3098224,80.23758305,1
265.6765053,73.48310602,1
350.3667216,363.3134737,2
57.09955886,185.4490696,0
395.1266456,285.1495488,2
346.2741565,397.3392515,2
76.75243726,298.0746049,0
468.8437997,215.6562418,3
206.7799478,80.74821713,1
242.8827881,183.3440077,1
229.7825459,237.5111243,1
487.0256471,370.3113337,3
371.4613826,311.9243944,2
112.517221,240.9961979,0
90.4872657,219.5404264,0
355.1807878,429.961774,2
242.5279254,206.3147477,1
79.19313134,116.6382668,0
281.5765803,105.1436082,1
95.93343029,227.4712361,0
364.4093066,294.6939322,2
503.6873095,116.6275948,3
535.1104509,144.7171384,3
106.832412,211.2227733,0
269.1795185,188.8571003,1
344.4117777,444.3124612,2
379.691718,398.1975785,2
121.8276829,122.5996488,0
372.6609706,331.4340211,2
261.2263335,162.7188947,1
66.40991169,284.6314957,0
258.8423241,164.0037026,1
522.043221,187.7162574,3
96.35161545,258.4218185,0
242.8500026,64.01910871,1
241.7456088,172.8732291,1
235.8463545,153.7696314,1
121.5699756,206.8075895,0
74.26703218,171.2206291,0
65.61923168,209.9799217,0
483.1333371,91.51422309,3
211.0105585,154.7602989,1
495.1147653,334.0794569,3
89.14343662,265.9699399,0
365.2248652,369.2805014,2
363.1528908,270.9025022,2
363.4577575,436.5770903,2
448.0462057,185.9743802,3
338.3856186,375.1089874,2
111.5839709,255.1625101,0
101.608218,264.3544117,0
509.8789216,212.9066693,3
109.6165731,174.7472931,0
91.95742815,301.9839611,0
64.50983778,177.2029331,0
127.5323403,152.6785362,0
73.81928136,201.7432645,0
365.026747,410.4474832,2
398.7786158,306.0904825,2
213.3720186,127.2052196,1
356.2552465,334.1038182,2
88.86726068,227.8574451,0
525.7763726,227.1093467,3
245.3880175,209.2373752,1
233.9608656,163.0662283,1
498.8723493,379.1414285,3
391.2734157,312.8612142,2
88.15769433,126.6185061,0
387.1758438,269.1422507,2
89.89366349,161.4009668,0
375.3704771,243.9808453,2
343.2259697,272.5696176,2
258.8104658,194.2986183,1
70.3014184,277.795908,0
385.055683,437.2120487,2
267.788199,228.3658014,1
230.2454954,115.0768729,1
529.2623412,255.1755885,3
366.9490762,349.7001817,2
404.321105,297.2621106,2
100.7024827,225.2239923,0
115.1194255,194.352816,0
250.5794556,182.2717341,1
63.89079422,248.2585511,0
126.8502807,220.3759173,0
354.3302967,444.465175,2
123.992521,183.7501551,0
236.2050757,55.45207232,1
107.2983231,173.5085279,0
116.2444396,127.7730322,0
128.0211925,281.3123308,0
90.52299569,329.7528377,0
127.6966198,303.5344723,0
362.3872038,330.1210682,2
224.0450173,159.5432874,1
510.1270606,212.3013799,3
95.11691401,286.0339407,0
81.25747702,209.5601042,0
140.9073213,241.6013493,0
348.1749252,266.1115633,2
71.85568335,269.540702,0
139.5044657,224.3036192,0
265.1502573,229.4356996,1
71.47594352,293.9304414,0
91.40865384,139.5937466,0
368.3045941,179.5519273,2
73.79615613,256.0301212,0
256.7669898,254.5681738,1
127.2226589,224.0132202,0
362.9849419,143.790073,2
471.2379655,173.8906586,3
125.0495737,180.0188484,0
92.98993495,218.8925362,0
367.1729753,251.071963,2
245.6958058,97.27779129,1
340.5583037,387.2714514,2
60.39691559,171.2698011,0
256.0563155,249.7751708,1
236.9981074,93.98451621,1
99.06718683,224.3116423,0
376.7232555,413.5964131,2
491.3963366,73.61524971,3
494.4457769,318.3859937,3
371.9473521,451.3564773,2
223.0195595,100.0494954,1
113.5424488,173.7440099,0
288.0258205,134.3632513,1
506.7155574,131.4190299,3
121.437386,205.1311592,0
129.6344818,116.1480879,0
498.7942133,179.2390822,3
505.8022638,212.0059991,3
469.3724813,166.5036929,3
87.13946433,237.1099236,0
380.8690651,289.274226,2
222.4742333,143.1095441,1
103.5926898,278.9844664,0
239.1974775,104.4608438,1
134.6573345,238.5327831,0
351.5760834,399.2509368,2
491.9790488,107.1941719,3
473.3960729,114.4836678,3
386.2335951,367.4902143,2
487.4681757,312.0931717,3
328.0030663,405.2249427,2
83.74992095,252.6931085,0
88.59764339,105.9739424,0
208.9125314,119.2939815,1
234.4753476,114.128697,1
474.6013205,245.9796863,3
378.9641289,325.8156917,2
272.3440893,208.7162477,1
259.8599495,176.6153135,1
218.375709,193.4579566,1
68.06466581,242.2019514,0
115.19432,167.825619,0
102.4827861,275.2668599,0
98.56007244,230.7556362,0
517.7391386,337.1374379,3
76.02073304,212.0365086,0
105.3449123,239.2398991,0
361.852546,256.4003739,2
212.9754145,95.98006422,1
139.1365778,228.3473014,0
260.9589658,158.4938656,1
91.84366109,209.9652183,0
340.82504,317.7347949,2
60,169,0
251.9251836,133.7304542,1
247.0580971,73.60741585,1
144.8320006,233.7956239,0
517.5969265,232.457078,3
548.8707275,197.0919617,3
117.6741802,224.6502788,0
374.3055293,288.2355648,2
65.1327964,264.587602,0
332.9048054,353.4813733,2
502.2016292,187.5176047,3
394.4672753,401.8814648,2
229.0666253,108.3059795,1
218.2378806,141.8436482,1
74.74584707,279.8852803,0
390.388696,412.7533511,2
278.092785,204.9241212,1
227.4724515,222.8810603,1
511.6407208,389.7926061,3
125.0874814,159.3347055,0
65.9426542,220.0317876,0
266.0126995,176.0050789,1
473.5654012,263.533412,3
213.1603376,109.5666762,1
371.9965839,405.9691774,2
351.7398509,459.3416214,2
247.5231987,235.2653445,1
330.6322868,306.3496802,2
328.4144297,356.617969,2
350.3614071,373.6523269,2
90.35052949,329.8677046,0
63.08871356,238.53882,0
270.1005836,69.7306016,1
497.9128395,377.3548276,3
253.4701602,167.1420252,1
368.5763511,428.731709,2
114.2592585,328.7133472,0
334.4928354,454.1283321,2
242.9342041,116.7488941,1
378.8352305,385.8063535,2
131.1956457,217.4283639,0
75.42321968,216.2301376,0
238.8680338,96.75024059,1
408.7303526,435.5634397,2
129.5313864,208.5450129,0
275.9739695,127.4594178,1
257.2212552,201.0960435,1
409.1951264,322.012452,2
53.96221941,249.9567901,0
363.499873,380.1886571,2
68.135079,110.8175832,0
58.96507322,227.1773285,0
337.3578461,361.0182327,2
58.45289525,227.83631,0
124.3507882,194.4311117,0
401.0127325,368.453178,2
533.9122706,194.9461392,3
331.3811005,398.9518993,2
111.2490988,136.7009522,0
365.4704476,420.4762538,2
251.0178031,166.085209,1
491.8719608,208.6173366,3
128.8829869,255.0287658,0
460.6076021,239.5295599,3
97.72743699,194.4787978,0
89.68153107,266.3000437,0
256.0730353,142.2470556,1
232.839012,78.11053577,1
284.1202103,190.8446437,1
116.7155903,342.0718989,0
108.0226569,291.3953427,0
126.9748903,331.2185287,0
144.4525617,187.5390671,0
498.9523966,329.8439367,3
333.5254347,255.9248668,2
106.9833422,144.3626317,0
229.5474564,76.12184345,1
43.10630855,202.7709713,0
126.1405687,161.0066337,0
468.9234,248.9952985,3
92.54209581,258.5341752,0
513.4638237,312.2333488,3
333.2446472,376.0588047,2
263.8242304,206.5928075,1
121.0983952,121.9790496,0
399.7648068,328.1556649,2
104.8325535,126.4320415,0
221.1471267,178.101371,1
230.7385649,102.6623323,1
381.7588803,255.3732459,2
256.9175978,258.5061325,1
281.0288341,163.1051143,1
231.3092088,68.12241616,1
284.721199,74.80223868,1
232.2079557,65.57882654,1
461.3600323,221.9024098,3
481.5495288,110.6495789,3
365.8591897,269.2985019,2
227.1753118,178.9982332,1
66.99230035,177.9602744,0
129.9991396,218.4881041,0
82.40928909,177.0578588,0
356.2495548,482.3427903,2
260.4181373,115.6176402,1
68.29995332,231.7317215,0
349.755424,283.0416066,2
538.458635,110.9541478,3
92.20465864,159.9097003,0
69.42072633,276.3464979,0
62.57867505,228.243641,0
214.2115383,207.1368406,1
366.4067971,309.7943913,2
356.7493194,408.6349047,2
260.3247514,206.5518468,1
250.609285,147.2175991,1
261.0129244,110.5136046,1
57.73818291,191.4429754,0
350.9589497,260.18971,2
206.1237576,84.97626396,1
233.5856595,229.9471155,1
472.5536523,293.5667557,3
241.0442339,122.9532923,1
81.74249373,216.184746,0
84.93725657,130.1355207,0
450.2077527,222.0214741,3
88.908118,105.4581602,0
109.7248407,216.7414079,0
156.3385495,209.4577975,0
104.7677444,170.0059841,0
118.3443528,186.9337433,0
513.7607404,245.1393362,3
498.5472192,224.998654,3
472.7374005,224.9997643,3
231.1478224,128.8334275,1
271.9145306,233.4590522,1
366.2657742,435.3754404,2
367.3084868,463.8730375,2
117.5878699,291.4439462,0
129.1987895,150.8115288,0
509.2741355,275.1971409,3
477,289,3
418.2057398,320.0801145,2
87.68093424,330.8520749,0
380.077862,305.8248214,2
76.38376536,112.8431558,0
126.1931948,279.2834435,0
241.4203854,190.5819666,1
94.51527341,110.1870682,0
77.97655903,302.428772,0
373.8313354,250.0307314,2
518.8873459,195.1087497,3
267.6426263,138.501266,1
126.778359,147.0349151,0
382.8957541,409.5587991,2
408.7733808,281.7919572,2
513.9388393,291.730087,3
249.1716079,164.3461197,1
372.1553765,470.1799835,2
403.1016905,378.4848461,2
469.2507845,114.8530019,3
95.15728892,295.2068538,0
58.91003762,188.8902232,0
78.81552684,272.8023745,0
289.2995691,108.5269317,1
371.2454979,287.7075969,2
111.5506669,119.0154195,0
241.9869712,101.4022899,1
270.5701795,132.9640292,1
108.4042529,214.5706017,0
98.50825408,175.0561708,0
237.7631718,147.2205261,1
485.2753994,211.4494332,3
234.6603498,136.3661824,1
384.3205506,399.5838277,2
124.2198772,226.5844175,0
349.1890692,519.1414415,2
242.6623751,135.4180324,1
381.4575176,451.1743419,2
285.2349205,73.0174993,1
269.7495679,66.30796365,1
252.8476958,188.3503772,1
236.5942269,119.8450645,1
87.55221384,323.2993907,0
489.015261,182.6979079,3
369.4080465,217.9528573,2
262.4102736,236.5609697,1
108.1279195,380.8646821,0
403.428771,384.3203772,2
143.0297647,143.022622,0
251.4834227,167.9605088,1
383.7441369,331.8641082,2
150.423794,253.17197,0
259.9620377,37.47090094,1
247.9702598,257.855289,1
50.55209714,247.0626351,0
385.9685818,467.301226,2
81.61022448,143.6408643,0
274.5191682,180.5683933,1
119.9577217,239.2789777,0
344.0655207,291.1551065,2
323.6954704,332.8897428,2
108.1868711,317.1439224,0
379.6002834,200.2305036,2
94.74812136,182.9610115,0
72.03815019,339.4723391,0
256.6834414,186.376591,1
249.1279955,175.0830099,1
163.3945743,170.4591653,0
390.1189842,447.1310335,2
297.0172718,198.0468261,1
70.63019682,214.1753838,0
499.9062809,174.7384199,3
120.5698126,319.4434676,0
107.7422675,128.8714743,0
501.5512582,157.1736129,3
213.3916105,50.97030766,1
67.05061516,229.5409456,0
88.78975461,245.872826,0
86.13231937,233.5973305,0
110,73,0
253.6046133,29.12951327,1
532.662864,197.9966356,3
122.6168942,177.0929259,0
389.3894681,349.0767096,2
298.3205896,118.1876815,1
110.9129481,193.3657881,0
80.3783955,168.1857165,0
395.8545737,283.5631759,2
379.7371057,286.3634294,2
117.2137953,314.395532,0
229.9672516,226.8384066,1
108.8042078,113.3854838,0
282.092806,68.79929546,1
341.6960229,382.1483453,2
255.7433614,225.8566864,1
100.1884885,211.1467816,0
83.96309966,99.61017487,0
101.1752409,187.1001019,0
104.520757,293.378337,0
146.3485469,229.7310564,0
84.46001167,209.1236708,0
456.7262357,235.4630853,3
271.773044,17.83131257,1
320.4187171,387.3134448,2
86.42487794,256.0336654,0
64.97971841,175.5052517,0
62.0659528,169.2888281,0
97.06751415,303.864579,0
280.8186341,74.22430372,1
113.7225094,117.6246876,0
141.4347841,171.502385,0
63.35311777,241.3002085,0
267.9072616,204.9086271,1
105.5849334,110.2196989,0
497.0632561,282.4329853,3
352.2696118,298.1066126,2
375.1707134,467.8565715,2
64.06388156,280.259621,0
274.0165943,197.6283713,1
244.1819273,128.7480161,1
56.37287738,172.941842,0
146.8950555,216.5955964,0
235.8050002,62.45251706,1
86.55996881,146.7625193,0
369.7693243,313.8007532,2
485.7536082,341.0010808,3
249.28549,180.8169346,1
358.2261307,273.3457093,2
103.9351627,360.2305895,0
237.5431591,118.3069462,1
220.1031527,228.305954,1
343.2404093,377.1642772,2
65.77928722,134.465939,0
222.3704311,113.9629015,1
209.7799256,188.5192847,1
89.29559077,331.6758074,0
135.186352,211.1792669,0
142.3139153,244.2119975,0
403.8567297,311.6633937,2
265.8501783,52.73742491,1
122.8502611,209.6899539,0
122.0635953,219.4042204,0
230.606865,191.9920774,1
101.6867823,276.8020389,0
91.74240966,223.5346899,0
357.5327464,479.6273146,2
280.0250988,204.8967019,1
351.4501526,314.7540368,2
90.82192823,189.0384868,0
502.9967621,304.4890613,3
475.0199464,198.940046,3
252.4700455,110.7645861,1
78.19750767,183.6762076,0
368.3676117,138.8503551,2
116.6076179,217.4101981,0
244.6833065,154.0872012,1
132.6584263,296.888922,0
503.7137225,101.4793418,3
84.62603748,243.2714827,0
140.856241,182.8221223,0
391.7387617,312.6120865,2
91.18587084,148.218175,0
392.4273085,380.9079734,2
377.3703091,224.6806315,2
251.0740134,92.82285362,1
70.82745255,185.7802573,0
276.0368419,76.23186071,1
268.5780787,85.94510243,1
492.5742234,245.6151616,3
116.8367107,146.1206288,0
78.76636877,147.1789947,0
377.5223071,228.4911811,2
117.7458383,289.2816205,0
241.8257887,115.6175176,1
41.12611389,254.7320973,0
352.6154051,474.877062,2
371.6939615,265.1375218,2
121.0470578,297.7603835,0
265.8311102,78.22300082,1
56.86800512,299.6021445,0
152.7583518,241.7476467,0
83.09939767,305.0847614,0
220.2697679,130.3761289,1
479.1986448,106.6078318,3
246.2366882,267.5510245,1
118.9277897,342.8238307,0
450.1567312,140.6108935,3
102.0699753,201.1849023,0
370.0995595,415.7777789,2
245.1036387,81.69296659,1
278.4227518,53.35895044,1
255.2308395,254.4084144,1
119.007306,219.0358231,0
61.20397203,144.9413066,0
95.19992162,247.7899812,0
231.7774942,159.7514324,1
75.9172427,269.2312925,0
450.2184431,234.3062322,3
99.37183079,186.500719,0
395.0552455,321.6694967,2
377.504966,243.6623964,2
112.4402411,257.0565516,0
125.1945882,245.0188893,0
65.29436046,221.6354956,0
510.2738176,132.350736,3
279.6500877,115.894092,1
222.2415542,111.1992889,1
92.62232116,136.6293784,0
237.2481329,267.1728396,1
263.5882586,138.5890179,1
223.6394153,118.8003034,1
131.7689942,208.9663386,0
321.1417177,378.2937736,2
124.0300291,182.9742836,0
83.81564817,306.1173005,0
108.4896181,119.7739974,0
383.4869644,468.0267912,2
389.9034936,323.3654975,2
112.4766283,182.9914245,0
373.5444751,232.7978064,2
139.484515,167.1886577,0
60.91071991,198.8235888,0
124.0398185,166.6046523,0
508.82111,323.7775222,3
206.7537419,155.884771,1
86.65407131,213.0915717,0
96.38741173,112.6748027,0
397.9080053,451.7869545,2
453.4571127,235.8836218,3
491.4756638,113.9107932,3
253.2950891,56.699458,1
494.1284037,326.0428442,3
376.3907336,232.1108726,2
